"id","Scenario","Actual Range","Protocol","Buildings","Total nodes","Nodes on circ","Total coverage","Coverage on circ","Alert received mean time","Hops","Slots","Messages sent","Messages received"
1267,1,500,0,0,150,3,150,3,2.62204e+06,148,2567.33,150,149
1268,1,500,0,0,150,3,150,3,2.59638e+06,148,2541.67,150,149
1269,1,500,0,0,150,3,150,3,2.47038e+06,148,2415.67,150,149
1270,1,500,0,0,150,3,150,3,2.48304e+06,148,2428.33,150,149
1271,1,500,0,0,150,3,150,3,2.60904e+06,148,2554.33,150,149
1272,1,500,0,0,150,3,150,3,2.45271e+06,148,2398,150,149
1273,1,500,0,0,150,3,150,3,2.38738e+06,148,2332.67,150,149
1274,1,500,0,0,150,3,150,3,2.15238e+06,148,2097.67,150,149
1275,1,500,0,0,150,3,150,3,2.58404e+06,148,2529.33,150,149
1276,1,500,0,0,150,3,150,3,2.52371e+06,148,2469,150,149
1277,1,500,0,0,150,3,150,3,2.51838e+06,148,2463.67,150,149
1278,1,500,0,0,150,3,150,3,2.46471e+06,148,2410,150,149
1279,1,500,0,0,150,3,150,3,2.58071e+06,148,2526,150,149
1280,1,500,0,0,150,3,150,3,2.41038e+06,148,2355.67,150,149
1281,1,500,0,0,150,3,150,3,2.48404e+06,148,2429.33,150,149
1282,1,500,0,0,150,3,150,3,2.80971e+06,148,2755,150,149
1283,1,500,0,0,150,3,150,3,2.56304e+06,148,2508.33,150,149
1284,1,500,0,0,150,3,150,3,2.60404e+06,148,2549.33,150,149
1285,1,500,0,0,150,3,150,3,2.54138e+06,148,2486.67,150,149
1286,1,500,0,0,150,3,150,3,2.51004e+06,148,2455.33,150,149
1287,1,500,0,0,150,3,150,3,2.47204e+06,148,2417.33,150,149
1288,1,500,0,0,150,3,150,3,2.37238e+06,148,2317.67,150,149
1289,1,500,0,0,150,3,150,3,2.70871e+06,148,2654,150,149
1290,1,500,0,0,150,3,150,3,2.43304e+06,148,2378.33,150,149
1291,1,500,0,0,150,3,150,3,2.56171e+06,148,2507,150,149
1292,1,500,0,0,150,3,150,3,2.43371e+06,148,2379,150,149
1293,1,500,0,0,150,3,150,3,2.65138e+06,148,2596.67,150,149
1294,1,500,0,0,150,3,150,3,2.58471e+06,148,2530,150,149
1295,1,500,0,0,150,3,150,3,2.45438e+06,148,2399.67,150,149
1296,1,500,0,0,150,3,150,3,2.52371e+06,148,2469,150,149
1297,1,500,0,0,150,3,150,3,2.40204e+06,148,2347.33,150,149
1298,1,500,0,0,150,3,150,3,2.45538e+06,148,2400.67,150,149
1299,1,500,0,0,150,3,150,3,2.45771e+06,148,2403,150,149
1300,1,500,0,0,150,3,150,3,2.33771e+06,148,2283,150,149
1301,1,500,0,0,150,3,150,3,2.47538e+06,148,2420.67,150,149
1302,1,500,0,0,150,3,150,3,2.49738e+06,148,2442.67,150,149
1303,1,500,0,0,150,3,150,3,2.50971e+06,148,2455,150,149
1304,1,500,0,0,150,3,150,3,2.39404e+06,148,2339.33,150,149
1305,1,500,0,0,150,3,150,3,2.48704e+06,148,2432.33,150,149
1306,1,500,0,0,150,3,150,3,2.59304e+06,148,2538.33,150,149
1307,1,500,0,0,150,3,150,3,2.33671e+06,148,2282,150,149
1308,1,500,0,0,150,3,150,3,2.45338e+06,148,2398.67,150,149
1309,1,500,0,0,150,3,150,3,2.57171e+06,148,2517,150,149
1310,1,500,0,0,150,3,150,3,2.57538e+06,148,2520.67,150,149
1311,1,500,0,0,150,3,150,3,2.37904e+06,148,2324.33,150,149
1312,1,500,0,0,150,3,150,3,2.64971e+06,148,2595,150,149
1313,1,500,0,0,150,3,150,3,2.59071e+06,148,2536,150,149
1314,1,500,0,0,150,3,150,3,2.47204e+06,148,2417.33,150,149
1315,1,500,0,0,150,3,150,3,2.57504e+06,148,2520.33,150,149
1316,1,500,0,0,150,3,150,3,2.66971e+06,148,2615,150,149
1317,1,500,0,0,150,3,150,3,2.54404e+06,148,2489.33,150,149
1318,1,500,0,0,150,3,150,3,2.44704e+06,148,2392.33,150,149
1319,1,500,0,0,150,3,150,3,2.30571e+06,148,2251,150,149
1320,1,500,0,0,150,3,150,3,2.32471e+06,148,2270,150,149
1321,1,500,0,0,150,3,150,3,2.42438e+06,148,2369.67,150,149
1322,1,500,0,0,150,3,150,3,2.47904e+06,148,2424.33,150,149
1323,1,500,0,0,150,3,150,3,2.59304e+06,148,2538.33,150,149
1324,1,500,0,0,150,3,150,3,2.35104e+06,148,2296.33,150,149
1325,1,500,0,0,150,3,150,3,2.63671e+06,148,2582,150,149
1326,1,500,0,0,150,3,150,3,2.41604e+06,148,2361.33,150,149
1327,1,500,0,0,150,3,150,3,2.30571e+06,148,2251,150,149
1328,1,500,0,0,150,3,150,3,2.43971e+06,148,2385,150,149
1329,1,500,0,0,150,3,150,3,2.35738e+06,148,2302.67,150,149
1330,1,500,0,0,150,3,150,3,2.56271e+06,148,2508,150,149
1331,1,500,0,0,150,3,150,3,2.52538e+06,148,2470.67,150,149
1332,1,500,0,0,150,3,150,3,2.54604e+06,148,2491.33,150,149
1333,1,500,0,0,150,3,150,3,2.61738e+06,148,2562.67,150,149
1334,1,500,0,0,150,3,150,3,2.43204e+06,148,2377.33,150,149
1335,1,500,0,0,150,3,150,3,2.59571e+06,148,2541,150,149
1336,1,500,0,0,150,3,150,3,2.65438e+06,148,2599.67,150,149
1337,1,500,0,0,150,3,150,3,2.59104e+06,148,2536.33,150,149
1338,1,500,0,0,150,3,150,3,2.45638e+06,148,2401.67,150,149
1339,1,500,0,0,150,3,150,3,2.49904e+06,148,2444.33,150,149
1340,1,500,0,0,150,3,150,3,2.48438e+06,148,2429.67,150,149
1341,1,500,0,0,150,3,150,3,2.64571e+06,148,2591,150,149
1342,1,500,0,0,150,3,150,3,2.36538e+06,148,2310.67,150,149
1343,1,500,0,0,150,3,150,3,2.80071e+06,148,2746,150,149
1344,1,500,0,0,150,3,150,3,2.20538e+06,148,2150.67,150,149
1345,1,500,0,0,150,3,150,3,2.69604e+06,148,2641.33,150,149
1346,1,500,0,0,150,3,150,3,2.30371e+06,148,2249,150,149
1347,1,500,0,0,150,3,150,3,2.38371e+06,148,2329,150,149
1348,1,500,0,0,150,3,150,3,2.54238e+06,148,2487.67,150,149
1349,1,500,0,0,150,3,150,3,2.53538e+06,148,2480.67,150,149
1350,1,500,0,0,150,3,150,3,2.41604e+06,148,2361.33,150,149
1351,1,500,0,0,150,3,150,3,2.59338e+06,148,2538.67,150,149
1352,1,500,0,0,150,3,150,3,2.51671e+06,148,2462,150,149
1353,1,500,0,0,150,3,150,3,2.21938e+06,148,2164.67,150,149
1354,1,500,0,0,150,3,150,3,2.35438e+06,148,2299.67,150,149
1355,1,500,0,0,150,3,150,3,2.28571e+06,148,2231,150,149
1356,1,500,0,0,150,3,150,3,2.34904e+06,148,2294.33,150,149
1357,1,500,0,0,150,3,150,3,2.41971e+06,148,2365,150,149
1358,1,500,0,0,150,3,150,3,2.37171e+06,148,2317,150,149
1359,1,500,0,0,150,3,150,3,2.33704e+06,148,2282.33,150,149
1360,1,500,0,0,150,3,150,3,2.61871e+06,148,2564,150,149
1361,1,500,0,0,150,3,150,3,2.53904e+06,148,2484.33,150,149
1362,1,500,0,0,150,3,150,3,2.49804e+06,148,2443.33,150,149
1363,1,500,0,0,150,3,150,3,2.65338e+06,148,2598.67,150,149
1364,1,500,0,0,150,3,150,3,2.48604e+06,148,2431.33,150,149
1365,1,500,0,0,150,3,150,3,2.31371e+06,148,2259,150,149
1366,1,500,0,0,150,3,150,3,2.66738e+06,148,2612.67,150,149
1367,1,500,0,0,150,3,150,3,2.49471e+06,148,2440,150,149
1368,1,500,0,0,150,3,150,3,2.47571e+06,148,2421,150,149
1369,1,500,0,0,150,3,150,3,2.54971e+06,148,2495,150,149
1370,1,500,0,0,150,3,150,3,2.49771e+06,148,2443,150,149
1371,1,500,0,0,150,3,150,3,2.51571e+06,148,2461,150,149
1372,1,500,0,0,150,3,150,3,2.52104e+06,148,2466.33,150,149
1373,1,500,0,0,150,3,150,3,2.62771e+06,148,2573,150,149
1374,1,500,0,0,150,3,150,3,2.44904e+06,148,2394.33,150,149
1375,1,500,0,0,150,3,150,3,2.72304e+06,148,2668.33,150,149
1376,1,500,0,0,150,3,150,3,2.33638e+06,148,2281.67,150,149
1377,1,500,0,0,150,3,150,3,2.60471e+06,148,2550,150,149
1378,1,500,0,0,150,3,150,3,2.33938e+06,148,2284.67,150,149
1379,1,500,0,0,150,3,150,3,2.40138e+06,148,2346.67,150,149
1380,1,500,0,0,150,3,150,3,2.29538e+06,148,2240.67,150,149
1381,1,500,0,0,150,3,150,3,2.36171e+06,148,2307,150,149
1382,1,500,0,0,150,3,150,3,2.52071e+06,148,2466,150,149
1383,1,500,0,0,150,3,150,3,2.46104e+06,148,2406.33,150,149
1384,1,500,0,0,150,3,150,3,2.67704e+06,148,2622.33,150,149
1385,1,500,0,0,150,3,150,3,2.41638e+06,148,2361.67,150,149
1386,1,500,0,0,150,3,150,3,2.53671e+06,148,2482,150,149
1387,1,500,0,0,150,3,150,3,2.61304e+06,148,2558.33,150,149
1388,1,500,0,0,150,3,150,3,2.48504e+06,148,2430.33,150,149
1389,1,500,0,0,150,3,150,3,2.56304e+06,148,2508.33,150,149
1390,1,500,0,0,150,3,150,3,2.48438e+06,148,2429.67,150,149
1391,1,500,0,0,150,3,150,3,2.45904e+06,148,2404.33,150,149
1392,1,500,0,0,150,3,150,3,2.43371e+06,148,2379,150,149
1393,1,500,0,0,150,3,150,3,2.59104e+06,148,2536.33,150,149
1394,1,500,0,0,150,3,150,3,2.51838e+06,148,2463.67,150,149
1395,1,500,0,0,150,3,150,3,2.52438e+06,148,2469.67,150,149
1396,1,500,0,0,150,3,150,3,2.36504e+06,148,2310.33,150,149
1397,1,500,0,0,150,3,150,3,2.63338e+06,148,2578.67,150,149
1398,1,500,0,0,150,3,150,3,2.34271e+06,148,2288,150,149
1399,1,500,0,0,150,3,150,3,2.41204e+06,148,2357.33,150,149
1400,1,500,0,0,150,3,150,3,2.24838e+06,148,2193.67,150,149
1401,1,500,0,0,150,3,150,3,2.38604e+06,148,2331.33,150,149
1402,1,500,0,0,150,3,150,3,2.33571e+06,148,2281,150,149
1403,1,500,0,0,150,3,150,3,2.30071e+06,148,2246,150,149
1404,1,500,0,0,150,3,150,3,2.52571e+06,148,2471,150,149
1405,1,500,0,0,150,3,150,3,2.65171e+06,148,2597,150,149
1406,1,500,0,0,150,3,150,3,2.29638e+06,148,2241.67,150,149
1407,1,500,0,0,150,3,150,3,2.48971e+06,148,2435,150,149
1408,1,500,0,0,150,3,150,3,2.48438e+06,148,2429.67,150,149
1409,1,500,0,0,150,3,150,3,2.33371e+06,148,2279,150,149
1410,1,500,0,0,150,3,150,3,2.40638e+06,148,2351.67,150,149
1411,1,500,0,0,150,3,150,3,2.43904e+06,148,2384.33,150,149
1412,1,500,0,0,150,3,150,3,2.43004e+06,148,2375.33,150,149
1413,1,500,0,0,150,3,150,3,2.52038e+06,148,2465.67,150,149
1414,1,500,0,0,150,3,150,3,2.45871e+06,148,2404,150,149
1415,1,500,0,0,150,3,150,3,2.34138e+06,148,2286.67,150,149
1416,1,500,0,0,150,3,150,3,2.65704e+06,148,2602.33,150,149
1417,1,500,0,0,150,3,150,3,2.62604e+06,148,2571.33,150,149
1418,1,500,0,0,150,3,150,3,2.55438e+06,148,2499.67,150,149
1419,1,500,0,0,150,3,150,3,2.49871e+06,148,2444,150,149
1420,1,500,0,0,150,3,150,3,2.66171e+06,148,2607,150,149
1421,1,500,0,0,150,3,150,3,2.40804e+06,148,2353.33,150,149
1422,1,500,0,0,150,3,150,3,2.63504e+06,148,2580.33,150,149
1423,1,500,0,0,150,3,150,3,2.46171e+06,148,2407,150,149
1424,1,500,0,0,150,3,150,3,2.45504e+06,148,2400.33,150,149
1425,1,500,0,0,150,3,150,3,2.53138e+06,148,2476.67,150,149
1426,1,500,0,0,150,3,150,3,2.59871e+06,148,2544,150,149
1427,1,500,0,0,150,3,150,3,2.63904e+06,148,2584.33,150,149
1428,1,500,0,0,150,3,150,3,2.53304e+06,148,2478.33,150,149
1429,1,500,0,0,150,3,150,3,2.36671e+06,148,2312,150,149
1430,1,500,0,0,150,3,150,3,2.51938e+06,148,2464.67,150,149
1431,1,500,0,0,150,3,150,3,2.47804e+06,148,2423.33,150,149
1432,1,500,0,0,150,3,150,3,2.70838e+06,148,2653.67,150,149
1433,1,500,0,0,150,3,150,3,2.52304e+06,148,2468.33,150,149
1434,1,500,0,0,150,3,150,3,2.49904e+06,148,2444.33,150,149
1435,1,500,0,0,150,3,150,3,2.60804e+06,148,2553.33,150,149
1436,1,500,0,0,150,3,150,3,2.23838e+06,148,2183.67,150,149
1437,1,500,0,0,150,3,150,3,2.47404e+06,148,2419.33,150,149
1438,1,500,0,0,150,3,150,3,2.37771e+06,148,2323,150,149
1439,1,500,0,0,150,3,150,3,2.51271e+06,148,2458,150,149
1440,1,500,0,0,150,3,150,3,2.51338e+06,148,2458.67,150,149
1441,1,500,0,0,150,3,150,3,2.58004e+06,148,2525.33,150,149
1442,1,500,0,0,150,3,150,3,2.58204e+06,148,2527.33,150,149
1443,1,500,0,0,150,3,150,3,2.35604e+06,148,2301.33,150,149
1444,1,500,0,0,150,3,150,3,2.41338e+06,148,2358.67,150,149
1445,1,500,0,0,150,3,150,3,2.57071e+06,148,2516,150,149
1446,1,500,0,0,150,3,150,3,2.49538e+06,148,2440.67,150,149
1447,1,500,0,0,150,3,150,3,2.48504e+06,148,2430.33,150,149
1448,1,500,0,0,150,3,150,3,2.41838e+06,148,2363.67,150,149
1449,1,500,0,0,150,3,150,3,2.55171e+06,148,2497,150,149
1450,1,500,0,0,150,3,150,3,2.61871e+06,148,2564,150,149
1451,1,500,0,0,150,3,150,3,2.52238e+06,148,2467.67,150,149
1452,1,500,0,0,150,3,150,3,2.34671e+06,148,2292,150,149
1453,1,500,0,0,150,3,150,3,2.37504e+06,148,2320.33,150,149
1454,1,500,0,0,150,3,150,3,2.41238e+06,148,2357.67,150,149
1455,1,500,0,0,150,3,150,3,2.52738e+06,148,2472.67,150,149
1456,1,500,0,0,150,3,150,3,2.31104e+06,148,2256.33,150,149
1457,1,500,0,0,150,3,150,3,2.42338e+06,148,2368.67,150,149
1458,1,500,0,0,150,3,150,3,2.49138e+06,148,2436.67,150,149
1459,1,500,0,0,150,3,150,3,2.45238e+06,148,2397.67,150,149
1460,1,500,0,0,150,3,150,3,2.35471e+06,148,2300,150,149
1461,1,500,0,0,150,3,150,3,2.52838e+06,148,2473.67,150,149
1462,1,500,0,0,150,3,150,3,2.54471e+06,148,2490,150,149
1463,1,500,0,0,150,3,150,3,2.58171e+06,148,2527,150,149
1464,1,500,0,0,150,3,150,3,2.58104e+06,148,2526.33,150,149
1465,1,500,0,0,150,3,150,3,2.33238e+06,148,2277.67,150,149
1466,1,500,0,0,150,3,150,3,2.38571e+06,148,2331,150,149
1467,1,500,0,0,150,3,150,3,2.41904e+06,148,2364.33,150,149
1468,1,500,0,0,150,3,150,3,2.52438e+06,148,2469.67,150,149
1469,1,500,0,0,150,3,150,3,2.39804e+06,148,2343.33,150,149
1470,1,500,0,0,150,3,150,3,2.35338e+06,148,2298.67,150,149
1471,1,500,0,0,150,3,150,3,2.46738e+06,148,2412.67,150,149
1472,1,500,0,0,150,3,150,3,2.56504e+06,148,2510.33,150,149
1473,1,500,0,0,150,3,150,3,2.44204e+06,148,2387.33,150,149
1474,1,500,0,0,150,3,150,3,2.59638e+06,148,2541.67,150,149
1475,1,500,0,0,150,3,150,3,2.51838e+06,148,2463.67,150,149
1476,1,500,0,0,150,3,150,3,2.66871e+06,148,2614,150,149
1477,1,500,0,0,150,3,150,3,2.55671e+06,148,2502,150,149
1478,1,500,0,0,150,3,150,3,2.44704e+06,148,2392.33,150,149
1479,1,500,0,0,150,3,150,3,2.45871e+06,148,2404,150,149
1480,1,500,0,0,150,3,150,3,2.50504e+06,148,2450.33,150,149
1481,1,500,0,0,150,3,150,3,2.49038e+06,148,2435.67,150,149
1482,1,500,0,0,150,3,150,3,2.64504e+06,148,2590.33,150,149
1483,1,500,0,0,150,3,150,3,2.30371e+06,148,2249,150,149
1484,1,500,0,0,150,3,150,3,2.43371e+06,148,2379,150,149
1485,1,500,0,0,150,3,150,3,2.47004e+06,148,2415.33,150,149
1486,1,500,0,0,150,3,150,3,2.42938e+06,148,2374.67,150,149
1487,1,500,0,0,150,3,150,3,2.57571e+06,148,2521,150,149
1488,1,500,0,0,150,3,150,3,2.37971e+06,148,2325,150,149
1489,1,500,0,0,150,3,150,3,2.41838e+06,148,2363.67,150,149
1490,1,500,0,0,150,3,150,3,2.57271e+06,148,2518,150,149
1491,1,500,0,0,150,3,150,3,2.55304e+06,148,2498.33,150,149
1492,1,500,0,0,150,3,150,3,2.36838e+06,148,2313.67,150,149
1493,1,500,0,0,150,3,150,3,2.35704e+06,148,2302.33,150,149
1494,1,500,0,0,150,3,150,3,2.29671e+06,148,2242,150,149
1495,1,500,0,0,150,3,150,3,2.14138e+06,148,2086.67,150,149
1496,1,500,0,0,150,3,150,3,2.26238e+06,148,2207.67,150,149
1497,1,500,0,0,150,3,150,3,2.47038e+06,148,2415.67,150,149
1498,1,500,0,0,150,3,150,3,2.48004e+06,148,2425.33,150,149
1499,1,500,0,0,150,3,150,3,2.43671e+06,148,2382,150,149
1500,1,500,0,0,150,3,150,3,2.41171e+06,148,2357,150,149
1501,1,500,0,0,150,3,150,3,2.52471e+06,148,2470,150,149
1502,1,500,0,0,150,3,150,3,2.46871e+06,148,2414,150,149
1503,1,500,0,0,150,3,150,3,2.52104e+06,148,2466.33,150,149
1504,1,500,0,0,150,3,150,3,2.44371e+06,148,2389,150,149
1505,1,500,0,0,150,3,150,3,2.44504e+06,148,2390.33,150,149
1506,1,500,0,0,150,3,150,3,2.60238e+06,148,2547.67,150,149
1507,1,500,0,0,150,3,150,3,2.49638e+06,148,2441.67,150,149
1508,1,500,0,0,150,3,150,3,2.45338e+06,148,2398.67,150,149
1509,1,500,0,0,150,3,150,3,2.35904e+06,148,2304.33,150,149
1510,1,500,0,0,150,3,150,3,2.46604e+06,148,2411.33,150,149
1511,1,500,0,0,150,3,150,3,2.59838e+06,148,2543.67,150,149
1512,1,500,0,0,150,3,150,3,2.65771e+06,148,2603,150,149
1513,1,500,0,0,150,3,150,3,2.33704e+06,148,2282.33,150,149
1514,1,500,0,0,150,3,150,3,2.55904e+06,148,2504.33,150,149
1515,1,500,0,0,150,3,150,3,2.42071e+06,148,2366,150,149
1516,1,500,0,0,150,3,150,3,2.56071e+06,148,2506,150,149
1517,1,500,0,0,150,3,150,3,2.42438e+06,148,2369.67,150,149
1518,1,500,0,0,150,3,150,3,2.30971e+06,148,2255,150,149
1519,1,500,0,0,150,3,150,3,2.45838e+06,148,2403.67,150,149
1520,1,500,0,0,150,3,150,3,2.62904e+06,148,2574.33,150,149
1521,1,500,0,0,150,3,150,3,2.51571e+06,148,2461,150,149
1522,1,500,0,0,150,3,150,3,2.41138e+06,148,2356.67,150,149
1523,1,500,0,0,150,3,150,3,2.31304e+06,148,2258.33,150,149
1524,1,500,0,0,150,3,150,3,2.49071e+06,148,2436,150,149
1525,1,500,0,0,150,3,150,3,2.40571e+06,148,2351,150,149
1526,1,500,0,0,150,3,150,3,2.47571e+06,148,2421,150,149
1527,1,500,0,0,150,3,150,3,2.40338e+06,148,2348.67,150,149
1528,1,500,0,0,150,3,150,3,2.30671e+06,148,2252,150,149
1529,1,500,0,0,150,3,150,3,2.46871e+06,148,2414,150,149
1530,1,500,0,0,150,3,150,3,2.42071e+06,148,2366,150,149
1531,1,500,0,0,150,3,150,3,2.47038e+06,148,2415.67,150,149
1532,1,500,0,0,150,3,150,3,2.44471e+06,148,2390,150,149
1533,1,500,0,0,150,3,150,3,2.46571e+06,148,2411,150,149
1534,1,500,0,0,150,3,150,3,2.56638e+06,148,2511.67,150,149
1535,1,500,0,0,150,3,150,3,2.43671e+06,148,2382,150,149
1536,1,500,0,0,150,3,150,3,2.72804e+06,148,2673.33,150,149
1537,1,500,0,0,150,3,150,3,2.50171e+06,148,2447,150,149
1538,1,500,0,0,150,3,150,3,2.57138e+06,148,2516.67,150,149
1539,1,500,0,0,150,3,150,3,2.70138e+06,148,2646.67,150,149
1540,1,500,0,0,150,3,150,3,2.47204e+06,148,2417.33,150,149
1541,1,500,0,0,150,3,150,3,2.56971e+06,148,2515,150,149
1542,1,500,0,0,150,3,150,3,2.45638e+06,148,2401.67,150,149
1543,1,500,0,0,150,3,150,3,2.45171e+06,148,2397,150,149
1544,1,500,0,0,150,3,150,3,2.51771e+06,148,2463,150,149
1545,1,500,0,0,150,3,150,3,2.47438e+06,148,2419.67,150,149
1546,1,500,0,0,150,3,150,3,2.74138e+06,148,2686.67,150,149
1547,1,500,0,0,150,3,150,3,2.46604e+06,148,2411.33,150,149
1548,1,500,0,0,150,3,150,3,2.48204e+06,148,2427.33,150,149
1549,1,500,0,0,150,3,150,3,2.53804e+06,148,2483.33,150,149
1550,1,500,0,0,150,3,150,3,2.40704e+06,148,2352.33,150,149
1551,1,500,0,0,150,3,150,3,2.67704e+06,148,2622.33,150,149
1552,1,500,0,0,150,3,150,3,2.43438e+06,148,2379.67,150,149
1553,1,500,0,0,150,3,150,3,2.33371e+06,148,2279,150,149
1554,1,500,0,0,150,3,150,3,2.36871e+06,148,2314,150,149
1555,1,500,0,0,150,3,150,3,2.40771e+06,148,2353,150,149
1556,1,500,0,0,150,3,150,3,2.47971e+06,148,2425,150,149
1557,1,500,0,0,150,3,150,3,2.42771e+06,148,2373,150,149
1558,1,500,0,0,150,3,150,3,2.51104e+06,148,2456.33,150,149
1559,1,500,0,0,150,3,150,3,2.63638e+06,148,2581.67,150,149
1560,1,500,0,0,150,3,150,3,2.30404e+06,148,2249.33,150,149
1561,1,500,0,0,150,3,150,3,2.40771e+06,148,2353,150,149
1562,1,500,0,0,150,3,150,3,2.44171e+06,148,2387,150,149
1563,1,500,0,0,150,3,150,3,2.36771e+06,148,2313,150,149
1564,1,500,0,0,150,3,150,3,2.51871e+06,148,2464,150,149
1565,1,500,0,0,150,3,150,3,2.20571e+06,148,2151,150,149
1566,1,500,0,0,150,3,150,3,2.78404e+06,148,2729.33,150,149
1567,1,500,0,0,150,3,150,3,2.57571e+06,148,2521,150,149
1568,1,500,0,0,150,3,150,3,2.63371e+06,148,2579,150,149
1569,1,500,0,0,150,3,150,3,2.74271e+06,148,2688,150,149
1570,1,500,0,0,150,3,150,3,2.43738e+06,148,2382.67,150,149
1571,1,500,0,0,150,3,150,3,2.38938e+06,148,2334.67,150,149
1572,1,500,0,0,150,3,150,3,2.54304e+06,148,2488.33,150,149
1573,1,500,0,0,150,3,150,3,2.54238e+06,148,2487.67,150,149
1574,1,500,0,0,150,3,150,3,2.50671e+06,148,2452,150,149
1575,1,500,0,0,150,3,150,3,2.48004e+06,148,2425.33,150,149
1576,1,500,0,0,150,3,150,3,2.55304e+06,148,2498.33,150,149
1577,1,500,0,0,150,3,150,3,2.39038e+06,148,2335.67,150,149
1578,1,500,0,0,150,3,150,3,2.58804e+06,148,2533.33,150,149
1579,1,500,0,0,150,3,150,3,2.52538e+06,148,2470.67,150,149
1580,1,500,0,0,150,3,150,3,2.62704e+06,148,2572.33,150,149
1581,1,500,0,0,150,3,150,3,2.77104e+06,148,2716.33,150,149
1582,1,500,0,0,150,3,150,3,2.51038e+06,148,2455.67,150,149
1583,1,500,0,0,150,3,150,3,2.37904e+06,148,2324.33,150,149
1584,1,500,0,0,150,3,150,3,2.51938e+06,148,2464.67,150,149
1585,1,500,0,0,150,3,150,3,2.48738e+06,148,2432.67,150,149
1586,1,500,0,0,150,3,150,3,2.35104e+06,148,2296.33,150,149
1587,1,500,0,0,150,3,150,3,2.55838e+06,148,2503.67,150,149
1588,1,500,0,0,150,3,150,3,2.32804e+06,148,2273.33,150,149
1589,1,500,0,0,150,3,150,3,2.40504e+06,148,2350.33,150,149
1590,1,500,0,0,150,3,150,3,2.40138e+06,148,2346.67,150,149
1591,1,500,0,0,150,3,150,3,2.56204e+06,148,2507.33,150,149
1592,1,500,0,0,150,3,150,3,2.67271e+06,148,2618,150,149
1593,1,500,0,0,150,3,150,3,2.36104e+06,148,2306.33,150,149
1594,1,500,0,0,150,3,150,3,2.72338e+06,148,2668.67,150,149
1595,1,500,0,0,150,3,150,3,2.36604e+06,148,2311.33,150,149
1596,1,500,0,0,150,3,150,3,2.50838e+06,148,2453.67,150,149
1597,1,500,0,0,150,3,150,3,2.47404e+06,148,2419.33,150,149
1598,1,500,0,0,150,3,150,3,2.44038e+06,148,2385.67,150,149
1599,1,500,0,0,150,3,150,3,2.43904e+06,148,2384.33,150,149
1600,1,500,0,0,150,3,150,3,2.47638e+06,148,2421.67,150,149
1601,1,500,0,0,150,3,150,3,2.51738e+06,148,2462.67,150,149
1602,1,500,0,0,150,3,150,3,2.53171e+06,148,2477,150,149
1603,1,500,0,0,150,3,150,3,2.40204e+06,148,2347.33,150,149
1604,1,500,0,0,150,3,150,3,2.45538e+06,148,2400.67,150,149
1605,1,500,0,0,150,3,150,3,2.23504e+06,148,2180.33,150,149
1606,1,500,0,0,150,3,150,3,2.46371e+06,148,2409,150,149
1607,1,500,0,0,150,3,150,3,2.29638e+06,148,2241.67,150,149
1608,1,500,0,0,150,3,150,3,2.65304e+06,148,2598.33,150,149
1609,1,500,0,0,150,3,150,3,2.54371e+06,148,2489,150,149
1610,1,500,0,0,150,3,150,3,2.53138e+06,148,2476.67,150,149
1611,1,500,0,0,150,3,150,3,2.55938e+06,148,2504.67,150,149
1612,1,500,0,0,150,3,150,3,2.38404e+06,148,2329.33,150,149
1613,1,500,0,0,150,3,150,3,2.45171e+06,148,2397,150,149
1614,1,500,0,0,150,3,150,3,2.58638e+06,148,2531.67,150,149
1615,1,500,0,0,150,3,150,3,2.43238e+06,148,2377.67,150,149
1616,1,500,0,0,150,3,150,3,2.35071e+06,148,2296,150,149
1617,1,500,0,0,150,3,150,3,2.40638e+06,148,2351.67,150,149
1618,1,500,0,0,150,3,150,3,2.49371e+06,148,2439,150,149
1619,1,500,0,0,150,3,150,3,2.50938e+06,148,2454.67,150,149
1620,1,500,0,0,150,3,150,3,2.39904e+06,148,2344.33,150,149
1621,1,500,0,0,150,3,150,3,2.37938e+06,148,2324.67,150,149
1622,1,500,0,0,150,3,150,3,2.55338e+06,148,2498.67,150,149
1623,1,500,0,0,150,3,150,3,2.32004e+06,148,2265.33,150,149
1624,1,500,0,0,150,3,150,3,2.50271e+06,148,2448,150,149
1625,1,500,0,0,150,3,150,3,2.68004e+06,148,2625.33,150,149
1626,1,500,0,0,150,3,150,3,2.41238e+06,148,2357.67,150,149
1627,1,500,0,0,150,3,150,3,2.19371e+06,148,2139,150,149
1628,1,500,0,0,150,3,150,3,2.57738e+06,148,2522.67,150,149
1629,1,500,0,0,150,3,150,3,2.59304e+06,148,2538.33,150,149
1630,1,500,0,0,150,3,150,3,2.54471e+06,148,2490,150,149
1631,1,500,0,0,150,3,150,3,2.32704e+06,148,2272.33,150,149
1632,1,500,0,0,150,3,150,3,2.59938e+06,148,2544.67,150,149
1633,1,500,0,0,150,3,150,3,2.44671e+06,148,2392,150,149
1634,1,500,0,0,150,3,150,3,2.42071e+06,148,2366,150,149
1635,1,500,0,0,150,3,150,3,2.51938e+06,148,2464.67,150,149
1636,1,500,0,0,150,3,150,3,2.60471e+06,148,2550,150,149
1637,1,500,0,0,150,3,150,3,2.36438e+06,148,2309.67,150,149
1638,1,500,0,0,150,3,150,3,2.27004e+06,148,2215.33,150,149
1639,1,500,0,0,150,3,150,3,2.50838e+06,148,2453.67,150,149
